wn_synset,bn:id,pos,lemmata EN,definition,lemmata ES,is it related to music?,note
,bn:15428615n,,"i–v–vi–iv_progression, sensitive_female_chord_progression, pop-punk_chord_progression, four_chords, list_of_four-chord_songs, list_of_i-v-vi-iv_songs, list_of_songs_with_the_pop-punk_chord_progression, i—v—♭vii—iv, four_chords_of_pop, list_of_v_vi_iv_i_songs, i-iv-bvii-iv_progression, i–v–vi–iv, list_of_4_chords_songs, list_of_songs_with_the_pop_punk_chord_progression, list_of_four_chords_songs, list_of_4_chord_songs, list_of_iv_i_v_vi_songs, list_of_pop-punk_chord_progression_songs, list_of_songs_in_iv_i_v_vi, list_of_songs_in_the_pop-punk_progression, list_of_songs_with_the_pop-punk_progression, pop-punk_progression, list_of_v-vi-iv-i_songs, list_of_four_chord_songs, list_of_songs_with_the_pop_punk_progression, list_of_pop_punk_progression_songs, list_of_songs_including_the_pop_punk_progression, list_of_songs_containing_the_pop_punk_chord_progression, list_of_songs_in_iv-i-v-vi, i-v-vi-iv, i—iv—♭vii—iv, list_of_songs_in_the_pop_punk_progression, vi_iv_i_v, list_of_vi_iv_i_v_songs, list_of_4-chords_songs, list_of_songs_in_i-v-vi-iv, list_of_songs_in_i_v_vi_iv, i-v-vi-iv_progression, i-iv-♭vii-iv, list_of_songs_in_v_vi_iv_i, v_vi_iv_i, i-v-♭vii-iv, list_of_songs_containing_the_pop-punk_chord_progression, list_of_songs_containing_the_i-v-vi-iv_progression, list_of_songs_containing_the_pop-punk_progression, i_v_vi_iv, list_of_songs_in_the_pop_punk_chord_progression, pop_punk_chord_progression, list_of_songs_including_the_pop_punk_chord_progression, v-vi-iv-i, iv-i-v-vi, list_of_songs_in_vi_iv_i_v, list_of_songs_containing_the_i–v–vi–iv_progression, list_of_songs_in_vi-iv-i-v, list_of_iv-i-v-vi_songs, list_of_songs_including_the_pop-punk_progression, i–iv–bvii–iv_progression, list_of_pop_punk_chord_progression_songs, vi-iv-i-v, iv_i_v_vi, list_of_songs_in_v-vi-iv-i, i-v-vi-iv_chord_progression, list_of_4-chord_songs, list_of_pop-punk_progression_songs, list_of_songs_containing_the_pop_punk_progression, list_of_songs_including_the_pop-punk_chord_progression, list_of_four-chords_songs, list_of_songs_in_the_pop-punk_chord_progression, list_of_i_v_vi_iv_songs, list_of_vi-iv-i-v_songs",The I–V–vi–IV progression is a common chord progression popular across several genres of music.,lista_de_canciones_i-v-vi-iv,YES,
,bn:15428615n,,"i–v–vi–iv_progression, sensitive_female_chord_progression, pop-punk_chord_progression, four_chords, list_of_four-chord_songs, list_of_i-v-vi-iv_songs, list_of_songs_with_the_pop-punk_chord_progression, i—v—♭vii—iv, four_chords_of_pop, list_of_v_vi_iv_i_songs, i-iv-bvii-iv_progression, i–v–vi–iv, list_of_4_chords_songs, list_of_songs_with_the_pop_punk_chord_progression, list_of_four_chords_songs, list_of_4_chord_songs, list_of_iv_i_v_vi_songs, list_of_pop-punk_chord_progression_songs, list_of_songs_in_iv_i_v_vi, list_of_songs_in_the_pop-punk_progression, list_of_songs_with_the_pop-punk_progression, pop-punk_progression, list_of_v-vi-iv-i_songs, list_of_four_chord_songs, list_of_songs_with_the_pop_punk_progression, list_of_pop_punk_progression_songs, list_of_songs_including_the_pop_punk_progression, list_of_songs_containing_the_pop_punk_chord_progression, list_of_songs_in_iv-i-v-vi, i-v-vi-iv, i—iv—♭vii—iv, list_of_songs_in_the_pop_punk_progression, vi_iv_i_v, list_of_vi_iv_i_v_songs, list_of_4-chords_songs, list_of_songs_in_i-v-vi-iv, list_of_songs_in_i_v_vi_iv, i-v-vi-iv_progression, i-iv-♭vii-iv, list_of_songs_in_v_vi_iv_i, v_vi_iv_i, i-v-♭vii-iv, list_of_songs_containing_the_pop-punk_chord_progression, list_of_songs_containing_the_i-v-vi-iv_progression, list_of_songs_containing_the_pop-punk_progression, i_v_vi_iv, list_of_songs_in_the_pop_punk_chord_progression, pop_punk_chord_progression, list_of_songs_including_the_pop_punk_chord_progression, v-vi-iv-i, iv-i-v-vi, list_of_songs_in_vi_iv_i_v, list_of_songs_containing_the_i–v–vi–iv_progression, list_of_songs_in_vi-iv-i-v, list_of_iv-i-v-vi_songs, list_of_songs_including_the_pop-punk_progression, i–iv–bvii–iv_progression, list_of_pop_punk_chord_progression_songs, vi-iv-i-v, iv_i_v_vi, list_of_songs_in_v-vi-iv-i, i-v-vi-iv_chord_progression, list_of_4-chord_songs, list_of_pop-punk_progression_songs, list_of_songs_containing_the_pop_punk_progression, list_of_songs_including_the_pop-punk_chord_progression, list_of_four-chords_songs, list_of_songs_in_the_pop-punk_chord_progression, list_of_i_v_vi_iv_songs, list_of_vi-iv-i-v_songs",The I–V–vi–IV progression is a common chord progression popular across several genres of music.,lista_de_canciones_con_la_progresión_de_acorde_pop-punk,YES,
,bn:15428615n,,"i–v–vi–iv_progression, sensitive_female_chord_progression, pop-punk_chord_progression, four_chords, list_of_four-chord_songs, list_of_i-v-vi-iv_songs, list_of_songs_with_the_pop-punk_chord_progression, i—v—♭vii—iv, four_chords_of_pop, list_of_v_vi_iv_i_songs, i-iv-bvii-iv_progression, i–v–vi–iv, list_of_4_chords_songs, list_of_songs_with_the_pop_punk_chord_progression, list_of_four_chords_songs, list_of_4_chord_songs, list_of_iv_i_v_vi_songs, list_of_pop-punk_chord_progression_songs, list_of_songs_in_iv_i_v_vi, list_of_songs_in_the_pop-punk_progression, list_of_songs_with_the_pop-punk_progression, pop-punk_progression, list_of_v-vi-iv-i_songs, list_of_four_chord_songs, list_of_songs_with_the_pop_punk_progression, list_of_pop_punk_progression_songs, list_of_songs_including_the_pop_punk_progression, list_of_songs_containing_the_pop_punk_chord_progression, list_of_songs_in_iv-i-v-vi, i-v-vi-iv, i—iv—♭vii—iv, list_of_songs_in_the_pop_punk_progression, vi_iv_i_v, list_of_vi_iv_i_v_songs, list_of_4-chords_songs, list_of_songs_in_i-v-vi-iv, list_of_songs_in_i_v_vi_iv, i-v-vi-iv_progression, i-iv-♭vii-iv, list_of_songs_in_v_vi_iv_i, v_vi_iv_i, i-v-♭vii-iv, list_of_songs_containing_the_pop-punk_chord_progression, list_of_songs_containing_the_i-v-vi-iv_progression, list_of_songs_containing_the_pop-punk_progression, i_v_vi_iv, list_of_songs_in_the_pop_punk_chord_progression, pop_punk_chord_progression, list_of_songs_including_the_pop_punk_chord_progression, v-vi-iv-i, iv-i-v-vi, list_of_songs_in_vi_iv_i_v, list_of_songs_containing_the_i–v–vi–iv_progression, list_of_songs_in_vi-iv-i-v, list_of_iv-i-v-vi_songs, list_of_songs_including_the_pop-punk_progression, i–iv–bvii–iv_progression, list_of_pop_punk_chord_progression_songs, vi-iv-i-v, iv_i_v_vi, list_of_songs_in_v-vi-iv-i, i-v-vi-iv_chord_progression, list_of_4-chord_songs, list_of_pop-punk_progression_songs, list_of_songs_containing_the_pop_punk_progression, list_of_songs_including_the_pop-punk_chord_progression, list_of_four-chords_songs, list_of_songs_in_the_pop-punk_chord_progression, list_of_i_v_vi_iv_songs, list_of_vi-iv-i-v_songs",The I–V–vi–IV progression is a common chord progression popular across several genres of music.,i—v—♭vii—iv,YES,
,bn:15428615n,,"i–v–vi–iv_progression, sensitive_female_chord_progression, pop-punk_chord_progression, four_chords, list_of_four-chord_songs, list_of_i-v-vi-iv_songs, list_of_songs_with_the_pop-punk_chord_progression, i—v—♭vii—iv, four_chords_of_pop, list_of_v_vi_iv_i_songs, i-iv-bvii-iv_progression, i–v–vi–iv, list_of_4_chords_songs, list_of_songs_with_the_pop_punk_chord_progression, list_of_four_chords_songs, list_of_4_chord_songs, list_of_iv_i_v_vi_songs, list_of_pop-punk_chord_progression_songs, list_of_songs_in_iv_i_v_vi, list_of_songs_in_the_pop-punk_progression, list_of_songs_with_the_pop-punk_progression, pop-punk_progression, list_of_v-vi-iv-i_songs, list_of_four_chord_songs, list_of_songs_with_the_pop_punk_progression, list_of_pop_punk_progression_songs, list_of_songs_including_the_pop_punk_progression, list_of_songs_containing_the_pop_punk_chord_progression, list_of_songs_in_iv-i-v-vi, i-v-vi-iv, i—iv—♭vii—iv, list_of_songs_in_the_pop_punk_progression, vi_iv_i_v, list_of_vi_iv_i_v_songs, list_of_4-chords_songs, list_of_songs_in_i-v-vi-iv, list_of_songs_in_i_v_vi_iv, i-v-vi-iv_progression, i-iv-♭vii-iv, list_of_songs_in_v_vi_iv_i, v_vi_iv_i, i-v-♭vii-iv, list_of_songs_containing_the_pop-punk_chord_progression, list_of_songs_containing_the_i-v-vi-iv_progression, list_of_songs_containing_the_pop-punk_progression, i_v_vi_iv, list_of_songs_in_the_pop_punk_chord_progression, pop_punk_chord_progression, list_of_songs_including_the_pop_punk_chord_progression, v-vi-iv-i, iv-i-v-vi, list_of_songs_in_vi_iv_i_v, list_of_songs_containing_the_i–v–vi–iv_progression, list_of_songs_in_vi-iv-i-v, list_of_iv-i-v-vi_songs, list_of_songs_including_the_pop-punk_progression, i–iv–bvii–iv_progression, list_of_pop_punk_chord_progression_songs, vi-iv-i-v, iv_i_v_vi, list_of_songs_in_v-vi-iv-i, i-v-vi-iv_chord_progression, list_of_4-chord_songs, list_of_pop-punk_progression_songs, list_of_songs_containing_the_pop_punk_progression, list_of_songs_including_the_pop-punk_chord_progression, list_of_four-chords_songs, list_of_songs_in_the_pop-punk_chord_progression, list_of_i_v_vi_iv_songs, list_of_vi-iv-i-v_songs",The I–V–vi–IV progression is a common chord progression popular across several genres of music.,cuatro_acordes_de_pop,YES,
,bn:15428615n,,"i–v–vi–iv_progression, sensitive_female_chord_progression, pop-punk_chord_progression, four_chords, list_of_four-chord_songs, list_of_i-v-vi-iv_songs, list_of_songs_with_the_pop-punk_chord_progression, i—v—♭vii—iv, four_chords_of_pop, list_of_v_vi_iv_i_songs, i-iv-bvii-iv_progression, i–v–vi–iv, list_of_4_chords_songs, list_of_songs_with_the_pop_punk_chord_progression, list_of_four_chords_songs, list_of_4_chord_songs, list_of_iv_i_v_vi_songs, list_of_pop-punk_chord_progression_songs, list_of_songs_in_iv_i_v_vi, list_of_songs_in_the_pop-punk_progression, list_of_songs_with_the_pop-punk_progression, pop-punk_progression, list_of_v-vi-iv-i_songs, list_of_four_chord_songs, list_of_songs_with_the_pop_punk_progression, list_of_pop_punk_progression_songs, list_of_songs_including_the_pop_punk_progression, list_of_songs_containing_the_pop_punk_chord_progression, list_of_songs_in_iv-i-v-vi, i-v-vi-iv, i—iv—♭vii—iv, list_of_songs_in_the_pop_punk_progression, vi_iv_i_v, list_of_vi_iv_i_v_songs, list_of_4-chords_songs, list_of_songs_in_i-v-vi-iv, list_of_songs_in_i_v_vi_iv, i-v-vi-iv_progression, i-iv-♭vii-iv, list_of_songs_in_v_vi_iv_i, v_vi_iv_i, i-v-♭vii-iv, list_of_songs_containing_the_pop-punk_chord_progression, list_of_songs_containing_the_i-v-vi-iv_progression, list_of_songs_containing_the_pop-punk_progression, i_v_vi_iv, list_of_songs_in_the_pop_punk_chord_progression, pop_punk_chord_progression, list_of_songs_including_the_pop_punk_chord_progression, v-vi-iv-i, iv-i-v-vi, list_of_songs_in_vi_iv_i_v, list_of_songs_containing_the_i–v–vi–iv_progression, list_of_songs_in_vi-iv-i-v, list_of_iv-i-v-vi_songs, list_of_songs_including_the_pop-punk_progression, i–iv–bvii–iv_progression, list_of_pop_punk_chord_progression_songs, vi-iv-i-v, iv_i_v_vi, list_of_songs_in_v-vi-iv-i, i-v-vi-iv_chord_progression, list_of_4-chord_songs, list_of_pop-punk_progression_songs, list_of_songs_containing_the_pop_punk_progression, list_of_songs_including_the_pop-punk_chord_progression, list_of_four-chords_songs, list_of_songs_in_the_pop-punk_chord_progression, list_of_i_v_vi_iv_songs, list_of_vi-iv-i-v_songs",The I–V–vi–IV progression is a common chord progression popular across several genres of music.,lista_de_canciones_v_vi_iv_i,YES,
,bn:15428615n,,"i–v–vi–iv_progression, sensitive_female_chord_progression, pop-punk_chord_progression, four_chords, list_of_four-chord_songs, list_of_i-v-vi-iv_songs, list_of_songs_with_the_pop-punk_chord_progression, i—v—♭vii—iv, four_chords_of_pop, list_of_v_vi_iv_i_songs, i-iv-bvii-iv_progression, i–v–vi–iv, list_of_4_chords_songs, list_of_songs_with_the_pop_punk_chord_progression, list_of_four_chords_songs, list_of_4_chord_songs, list_of_iv_i_v_vi_songs, list_of_pop-punk_chord_progression_songs, list_of_songs_in_iv_i_v_vi, list_of_songs_in_the_pop-punk_progression, list_of_songs_with_the_pop-punk_progression, pop-punk_progression, list_of_v-vi-iv-i_songs, list_of_four_chord_songs, list_of_songs_with_the_pop_punk_progression, list_of_pop_punk_progression_songs, list_of_songs_including_the_pop_punk_progression, list_of_songs_containing_the_pop_punk_chord_progression, list_of_songs_in_iv-i-v-vi, i-v-vi-iv, i—iv—♭vii—iv, list_of_songs_in_the_pop_punk_progression, vi_iv_i_v, list_of_vi_iv_i_v_songs, list_of_4-chords_songs, list_of_songs_in_i-v-vi-iv, list_of_songs_in_i_v_vi_iv, i-v-vi-iv_progression, i-iv-♭vii-iv, list_of_songs_in_v_vi_iv_i, v_vi_iv_i, i-v-♭vii-iv, list_of_songs_containing_the_pop-punk_chord_progression, list_of_songs_containing_the_i-v-vi-iv_progression, list_of_songs_containing_the_pop-punk_progression, i_v_vi_iv, list_of_songs_in_the_pop_punk_chord_progression, pop_punk_chord_progression, list_of_songs_including_the_pop_punk_chord_progression, v-vi-iv-i, iv-i-v-vi, list_of_songs_in_vi_iv_i_v, list_of_songs_containing_the_i–v–vi–iv_progression, list_of_songs_in_vi-iv-i-v, list_of_iv-i-v-vi_songs, list_of_songs_including_the_pop-punk_progression, i–iv–bvii–iv_progression, list_of_pop_punk_chord_progression_songs, vi-iv-i-v, iv_i_v_vi, list_of_songs_in_v-vi-iv-i, i-v-vi-iv_chord_progression, list_of_4-chord_songs, list_of_pop-punk_progression_songs, list_of_songs_containing_the_pop_punk_progression, list_of_songs_including_the_pop-punk_chord_progression, list_of_four-chords_songs, list_of_songs_in_the_pop-punk_chord_progression, list_of_i_v_vi_iv_songs, list_of_vi-iv-i-v_songs",The I–V–vi–IV progression is a common chord progression popular across several genres of music.,progresión_i-iv-bvii-iv,YES,
,bn:15428615n,,"i–v–vi–iv_progression, sensitive_female_chord_progression, pop-punk_chord_progression, four_chords, list_of_four-chord_songs, list_of_i-v-vi-iv_songs, list_of_songs_with_the_pop-punk_chord_progression, i—v—♭vii—iv, four_chords_of_pop, list_of_v_vi_iv_i_songs, i-iv-bvii-iv_progression, i–v–vi–iv, list_of_4_chords_songs, list_of_songs_with_the_pop_punk_chord_progression, list_of_four_chords_songs, list_of_4_chord_songs, list_of_iv_i_v_vi_songs, list_of_pop-punk_chord_progression_songs, list_of_songs_in_iv_i_v_vi, list_of_songs_in_the_pop-punk_progression, list_of_songs_with_the_pop-punk_progression, pop-punk_progression, list_of_v-vi-iv-i_songs, list_of_four_chord_songs, list_of_songs_with_the_pop_punk_progression, list_of_pop_punk_progression_songs, list_of_songs_including_the_pop_punk_progression, list_of_songs_containing_the_pop_punk_chord_progression, list_of_songs_in_iv-i-v-vi, i-v-vi-iv, i—iv—♭vii—iv, list_of_songs_in_the_pop_punk_progression, vi_iv_i_v, list_of_vi_iv_i_v_songs, list_of_4-chords_songs, list_of_songs_in_i-v-vi-iv, list_of_songs_in_i_v_vi_iv, i-v-vi-iv_progression, i-iv-♭vii-iv, list_of_songs_in_v_vi_iv_i, v_vi_iv_i, i-v-♭vii-iv, list_of_songs_containing_the_pop-punk_chord_progression, list_of_songs_containing_the_i-v-vi-iv_progression, list_of_songs_containing_the_pop-punk_progression, i_v_vi_iv, list_of_songs_in_the_pop_punk_chord_progression, pop_punk_chord_progression, list_of_songs_including_the_pop_punk_chord_progression, v-vi-iv-i, iv-i-v-vi, list_of_songs_in_vi_iv_i_v, list_of_songs_containing_the_i–v–vi–iv_progression, list_of_songs_in_vi-iv-i-v, list_of_iv-i-v-vi_songs, list_of_songs_including_the_pop-punk_progression, i–iv–bvii–iv_progression, list_of_pop_punk_chord_progression_songs, vi-iv-i-v, iv_i_v_vi, list_of_songs_in_v-vi-iv-i, i-v-vi-iv_chord_progression, list_of_4-chord_songs, list_of_pop-punk_progression_songs, list_of_songs_containing_the_pop_punk_progression, list_of_songs_including_the_pop-punk_chord_progression, list_of_four-chords_songs, list_of_songs_in_the_pop-punk_chord_progression, list_of_i_v_vi_iv_songs, list_of_vi-iv-i-v_songs",The I–V–vi–IV progression is a common chord progression popular across several genres of music.,i–v–vi–iv,YES,
,bn:15428615n,,"i–v–vi–iv_progression, sensitive_female_chord_progression, pop-punk_chord_progression, four_chords, list_of_four-chord_songs, list_of_i-v-vi-iv_songs, list_of_songs_with_the_pop-punk_chord_progression, i—v—♭vii—iv, four_chords_of_pop, list_of_v_vi_iv_i_songs, i-iv-bvii-iv_progression, i–v–vi–iv, list_of_4_chords_songs, list_of_songs_with_the_pop_punk_chord_progression, list_of_four_chords_songs, list_of_4_chord_songs, list_of_iv_i_v_vi_songs, list_of_pop-punk_chord_progression_songs, list_of_songs_in_iv_i_v_vi, list_of_songs_in_the_pop-punk_progression, list_of_songs_with_the_pop-punk_progression, pop-punk_progression, list_of_v-vi-iv-i_songs, list_of_four_chord_songs, list_of_songs_with_the_pop_punk_progression, list_of_pop_punk_progression_songs, list_of_songs_including_the_pop_punk_progression, list_of_songs_containing_the_pop_punk_chord_progression, list_of_songs_in_iv-i-v-vi, i-v-vi-iv, i—iv—♭vii—iv, list_of_songs_in_the_pop_punk_progression, vi_iv_i_v, list_of_vi_iv_i_v_songs, list_of_4-chords_songs, list_of_songs_in_i-v-vi-iv, list_of_songs_in_i_v_vi_iv, i-v-vi-iv_progression, i-iv-♭vii-iv, list_of_songs_in_v_vi_iv_i, v_vi_iv_i, i-v-♭vii-iv, list_of_songs_containing_the_pop-punk_chord_progression, list_of_songs_containing_the_i-v-vi-iv_progression, list_of_songs_containing_the_pop-punk_progression, i_v_vi_iv, list_of_songs_in_the_pop_punk_chord_progression, pop_punk_chord_progression, list_of_songs_including_the_pop_punk_chord_progression, v-vi-iv-i, iv-i-v-vi, list_of_songs_in_vi_iv_i_v, list_of_songs_containing_the_i–v–vi–iv_progression, list_of_songs_in_vi-iv-i-v, list_of_iv-i-v-vi_songs, list_of_songs_including_the_pop-punk_progression, i–iv–bvii–iv_progression, list_of_pop_punk_chord_progression_songs, vi-iv-i-v, iv_i_v_vi, list_of_songs_in_v-vi-iv-i, i-v-vi-iv_chord_progression, list_of_4-chord_songs, list_of_pop-punk_progression_songs, list_of_songs_containing_the_pop_punk_progression, list_of_songs_including_the_pop-punk_chord_progression, list_of_four-chords_songs, list_of_songs_in_the_pop-punk_chord_progression, list_of_i_v_vi_iv_songs, list_of_vi-iv-i-v_songs",The I–V–vi–IV progression is a common chord progression popular across several genres of music.,lista_de_canciones_de_4_acordes,YES,
,bn:15428615n,,"i–v–vi–iv_progression, sensitive_female_chord_progression, pop-punk_chord_progression, four_chords, list_of_four-chord_songs, list_of_i-v-vi-iv_songs, list_of_songs_with_the_pop-punk_chord_progression, i—v—♭vii—iv, four_chords_of_pop, list_of_v_vi_iv_i_songs, i-iv-bvii-iv_progression, i–v–vi–iv, list_of_4_chords_songs, list_of_songs_with_the_pop_punk_chord_progression, list_of_four_chords_songs, list_of_4_chord_songs, list_of_iv_i_v_vi_songs, list_of_pop-punk_chord_progression_songs, list_of_songs_in_iv_i_v_vi, list_of_songs_in_the_pop-punk_progression, list_of_songs_with_the_pop-punk_progression, pop-punk_progression, list_of_v-vi-iv-i_songs, list_of_four_chord_songs, list_of_songs_with_the_pop_punk_progression, list_of_pop_punk_progression_songs, list_of_songs_including_the_pop_punk_progression, list_of_songs_containing_the_pop_punk_chord_progression, list_of_songs_in_iv-i-v-vi, i-v-vi-iv, i—iv—♭vii—iv, list_of_songs_in_the_pop_punk_progression, vi_iv_i_v, list_of_vi_iv_i_v_songs, list_of_4-chords_songs, list_of_songs_in_i-v-vi-iv, list_of_songs_in_i_v_vi_iv, i-v-vi-iv_progression, i-iv-♭vii-iv, list_of_songs_in_v_vi_iv_i, v_vi_iv_i, i-v-♭vii-iv, list_of_songs_containing_the_pop-punk_chord_progression, list_of_songs_containing_the_i-v-vi-iv_progression, list_of_songs_containing_the_pop-punk_progression, i_v_vi_iv, list_of_songs_in_the_pop_punk_chord_progression, pop_punk_chord_progression, list_of_songs_including_the_pop_punk_chord_progression, v-vi-iv-i, iv-i-v-vi, list_of_songs_in_vi_iv_i_v, list_of_songs_containing_the_i–v–vi–iv_progression, list_of_songs_in_vi-iv-i-v, list_of_iv-i-v-vi_songs, list_of_songs_including_the_pop-punk_progression, i–iv–bvii–iv_progression, list_of_pop_punk_chord_progression_songs, vi-iv-i-v, iv_i_v_vi, list_of_songs_in_v-vi-iv-i, i-v-vi-iv_chord_progression, list_of_4-chord_songs, list_of_pop-punk_progression_songs, list_of_songs_containing_the_pop_punk_progression, list_of_songs_including_the_pop-punk_chord_progression, list_of_four-chords_songs, list_of_songs_in_the_pop-punk_chord_progression, list_of_i_v_vi_iv_songs, list_of_vi-iv-i-v_songs",The I–V–vi–IV progression is a common chord progression popular across several genres of music.,lista_de_canciones_con_la_progresión_de_acorde_pop_punk,YES,
,bn:15428615n,,"i–v–vi–iv_progression, sensitive_female_chord_progression, pop-punk_chord_progression, four_chords, list_of_four-chord_songs, list_of_i-v-vi-iv_songs, list_of_songs_with_the_pop-punk_chord_progression, i—v—♭vii—iv, four_chords_of_pop, list_of_v_vi_iv_i_songs, i-iv-bvii-iv_progression, i–v–vi–iv, list_of_4_chords_songs, list_of_songs_with_the_pop_punk_chord_progression, list_of_four_chords_songs, list_of_4_chord_songs, list_of_iv_i_v_vi_songs, list_of_pop-punk_chord_progression_songs, list_of_songs_in_iv_i_v_vi, list_of_songs_in_the_pop-punk_progression, list_of_songs_with_the_pop-punk_progression, pop-punk_progression, list_of_v-vi-iv-i_songs, list_of_four_chord_songs, list_of_songs_with_the_pop_punk_progression, list_of_pop_punk_progression_songs, list_of_songs_including_the_pop_punk_progression, list_of_songs_containing_the_pop_punk_chord_progression, list_of_songs_in_iv-i-v-vi, i-v-vi-iv, i—iv—♭vii—iv, list_of_songs_in_the_pop_punk_progression, vi_iv_i_v, list_of_vi_iv_i_v_songs, list_of_4-chords_songs, list_of_songs_in_i-v-vi-iv, list_of_songs_in_i_v_vi_iv, i-v-vi-iv_progression, i-iv-♭vii-iv, list_of_songs_in_v_vi_iv_i, v_vi_iv_i, i-v-♭vii-iv, list_of_songs_containing_the_pop-punk_chord_progression, list_of_songs_containing_the_i-v-vi-iv_progression, list_of_songs_containing_the_pop-punk_progression, i_v_vi_iv, list_of_songs_in_the_pop_punk_chord_progression, pop_punk_chord_progression, list_of_songs_including_the_pop_punk_chord_progression, v-vi-iv-i, iv-i-v-vi, list_of_songs_in_vi_iv_i_v, list_of_songs_containing_the_i–v–vi–iv_progression, list_of_songs_in_vi-iv-i-v, list_of_iv-i-v-vi_songs, list_of_songs_including_the_pop-punk_progression, i–iv–bvii–iv_progression, list_of_pop_punk_chord_progression_songs, vi-iv-i-v, iv_i_v_vi, list_of_songs_in_v-vi-iv-i, i-v-vi-iv_chord_progression, list_of_4-chord_songs, list_of_pop-punk_progression_songs, list_of_songs_containing_the_pop_punk_progression, list_of_songs_including_the_pop-punk_chord_progression, list_of_four-chords_songs, list_of_songs_in_the_pop-punk_chord_progression, list_of_i_v_vi_iv_songs, list_of_vi-iv-i-v_songs",The I–V–vi–IV progression is a common chord progression popular across several genres of music.,lista_de_canciones_iv_i_v_vi,YES,
,bn:15428615n,,"i–v–vi–iv_progression, sensitive_female_chord_progression, pop-punk_chord_progression, four_chords, list_of_four-chord_songs, list_of_i-v-vi-iv_songs, list_of_songs_with_the_pop-punk_chord_progression, i—v—♭vii—iv, four_chords_of_pop, list_of_v_vi_iv_i_songs, i-iv-bvii-iv_progression, i–v–vi–iv, list_of_4_chords_songs, list_of_songs_with_the_pop_punk_chord_progression, list_of_four_chords_songs, list_of_4_chord_songs, list_of_iv_i_v_vi_songs, list_of_pop-punk_chord_progression_songs, list_of_songs_in_iv_i_v_vi, list_of_songs_in_the_pop-punk_progression, list_of_songs_with_the_pop-punk_progression, pop-punk_progression, list_of_v-vi-iv-i_songs, list_of_four_chord_songs, list_of_songs_with_the_pop_punk_progression, list_of_pop_punk_progression_songs, list_of_songs_including_the_pop_punk_progression, list_of_songs_containing_the_pop_punk_chord_progression, list_of_songs_in_iv-i-v-vi, i-v-vi-iv, i—iv—♭vii—iv, list_of_songs_in_the_pop_punk_progression, vi_iv_i_v, list_of_vi_iv_i_v_songs, list_of_4-chords_songs, list_of_songs_in_i-v-vi-iv, list_of_songs_in_i_v_vi_iv, i-v-vi-iv_progression, i-iv-♭vii-iv, list_of_songs_in_v_vi_iv_i, v_vi_iv_i, i-v-♭vii-iv, list_of_songs_containing_the_pop-punk_chord_progression, list_of_songs_containing_the_i-v-vi-iv_progression, list_of_songs_containing_the_pop-punk_progression, i_v_vi_iv, list_of_songs_in_the_pop_punk_chord_progression, pop_punk_chord_progression, list_of_songs_including_the_pop_punk_chord_progression, v-vi-iv-i, iv-i-v-vi, list_of_songs_in_vi_iv_i_v, list_of_songs_containing_the_i–v–vi–iv_progression, list_of_songs_in_vi-iv-i-v, list_of_iv-i-v-vi_songs, list_of_songs_including_the_pop-punk_progression, i–iv–bvii–iv_progression, list_of_pop_punk_chord_progression_songs, vi-iv-i-v, iv_i_v_vi, list_of_songs_in_v-vi-iv-i, i-v-vi-iv_chord_progression, list_of_4-chord_songs, list_of_pop-punk_progression_songs, list_of_songs_containing_the_pop_punk_progression, list_of_songs_including_the_pop-punk_chord_progression, list_of_four-chords_songs, list_of_songs_in_the_pop-punk_chord_progression, list_of_i_v_vi_iv_songs, list_of_vi-iv-i-v_songs",The I–V–vi–IV progression is a common chord progression popular across several genres of music.,lista_de_canciones_con_progresión_de_acorde_pop-punk,YES,
