wn_synset,bn:id,pos,lemmata EN,definition,lemmata FR,is it related to music?
,bn:14640702n,,zimdancehall,Zimdancehall is a subgenre of reggae/dancehall music from Zimbabwe.,zimdancehall,YES
,bn:02137191n,,"Xiqu, chinese_opera, traditional_chinese_theater, chinese_classic_opera, chinese_song-drama, traditional_chinese_opera,  classical_chinese_theater, classical_chinese_opera, chinese_operas, chinese_xiqu, chinese_old_opera, traditional_chinese_theaters","Traditional Chinese opera, or Xiqu, is a form of musical theatre in China with roots going back to the early periods in China.",théâtre_chanté_traditionnel_chinois,YES
,bn:02137191n,,"Xiqu, chinese_opera, traditional_chinese_theater, chinese_classic_opera, chinese_song-drama, traditional_chinese_opera,  classical_chinese_theater, classical_chinese_opera, chinese_operas, chinese_xiqu, chinese_old_opera, traditional_chinese_theaters","Traditional Chinese opera, or Xiqu, is a form of musical theatre in China with roots going back to the early periods in China.",xiqu,YES
,bn:03043443n,,"woodwind_section, woodwind_orchestra","The woodwind section, which consists of woodwind instruments, is one of the main sections of an orchestra or concert band.",section_woodwind,YES
,bn:02097833n,,"witch_house, grave_wave, witch_hop, witch_hip_hop, screwgaze, rape_gaze, drag, crunk_shoegaze","Witch house is a dark, occult-themed electronic music microgenre and visual aesthetic that emerged in the late 2000s and early 2010s.",drag,YES
,bn:03147748n,,"wind_controller, electronic_wind_instrument, wind_synthesizer, electronic_trumpet, evi_wind_controller, ewi, breath_controller, electronic_wind_instruments, evi, electronic_valve_instrument, wind_synth","A wind controller, sometimes referred to as a wind synthesizer, is an electronic wind instrument and usually in the form of a MIDI controller associated with one or more music synthesizers.",wind_controller,YES
,bn:03147748n,,"wind_controller, electronic_wind_instrument, wind_synthesizer, electronic_trumpet, evi_wind_controller, ewi, breath_controller, electronic_wind_instruments, evi, electronic_valve_instrument, wind_synth","A wind controller, sometimes referred to as a wind synthesizer, is an electronic wind instrument and usually in the form of a MIDI controller associated with one or more music synthesizers.",contrôleur_à_vent,YES
,bn:03147748n,,"wind_controller, electronic_wind_instrument, wind_synthesizer, electronic_trumpet, evi_wind_controller, ewi, breath_controller, electronic_wind_instruments, evi, electronic_valve_instrument, wind_synth","A wind controller, sometimes referred to as a wind synthesizer, is an electronic wind instrument and usually in the form of a MIDI controller associated with one or more music synthesizers.",synthétiseur_à_vent,YES
,bn:02526358n,,"wild_track, wild_lines, wild_sound, wild_tracks, wild_line, wildline","Wild track, also known as wild sound and wild lines, is an audio recording intended to be synchronized with film or video but recorded separately.",wild_track,YES
,bn:02526358n,,"wild_track, wild_lines, wild_sound, wild_tracks, wild_line, wildline","Wild track, also known as wild sound and wild lines, is an audio recording intended to be synchronized with film or video but recorded separately.",piste_sauvage,YES
,bn:02526358n,,"wild_track, wild_lines, wild_sound, wild_tracks, wild_line, wildline","Wild track, also known as wild sound and wild lines, is an audio recording intended to be synchronized with film or video but recorded separately.",son_sauvage,YES
,bn:02526358n,,"wild_track, wild_lines, wild_sound, wild_tracks, wild_line, wildline","Wild track, also known as wild sound and wild lines, is an audio recording intended to be synchronized with film or video but recorded separately.",lignes_sauvages,YES
,bn:02493481n,,"white_power_music, rechtsrock, white_power_rock, fascist_experimental_music, hate_music, racist_folk, racist_country_music, segregation_music, segregationist_music, white_pride_music",White power music is music that promotes white nationalism.,musique_du_pouvoir_blanc,YES
,bn:03118097n,,"whamola, wambola",The Whamola is a bass instrument used in funk-jazz styles of music.,whamola,YES
,bn:03438542n,,vocality,"Vocality or special vocal effects are vocal or vocally inspired devices including guttural effects, interpolated vocality, falsetto, blue notes, Afro-melismas, lyric improvisation, and vocal rhythmization.",vocalité,YES
,bn:17268348n,,"vocal_extended_technique, extended_vocal_technique, extended_vocal_techniques, clean_vocals",Vocalists are capable of producing a variety of extended technique sounds.,extended_vocal_technique,YES
,bn:17268348n,,"vocal_extended_technique, extended_vocal_technique, extended_vocal_techniques, clean_vocals",Vocalists are capable of producing a variety of extended technique sounds.,technique_vocale_étendu,YES
,bn:03186144n,,"visual_kei, angura_kei, japanese_glam_rock, osharee_kei, visual-kei, v-kei","Visual kei is a movement among Japanese musicians, that is characterized by the use of varying levels of make-up, elaborate hair styles and flamboyant costumes, often, but not always, coupled with androgynous aesthetics, similar to Western glam rock.",glam_rock_japonais,YES
,bn:03278100n,,"viking_rock, vikingarock, viking_punk","Viking rock is a rock music genre that takes much of its themes from 19th-century Viking romanticism, mixing it with elements of rockabilly, Oi!",viking_rock,YES
,bn:03278100n,,"viking_rock, vikingarock, viking_punk","Viking rock is a rock music genre that takes much of its themes from 19th-century Viking romanticism, mixing it with elements of rockabilly, Oi!",rock_viking,YES
,bn:14946630n,,"verso, versos","The verso is a genre in Iberian organ music, a local variant of the organ mass verset or alternatim.",verso,YES
,bn:02601960n,,verse_anthem,"In religious music, the verse anthem is a type of choral music, or song, distinct from the motet or 'full' anthem.",hymne_en_vers,YES
,bn:15265029n,,"verismo, verismo_opera","In opera, verismo was a post-Romantic operatic tradition associated with Italian composers such as Pietro Mascagni, Ruggero Leoncavallo, Umberto Giordano, Francesco Cilea and Giacomo Puccini.",opéra_vériste,YES
,bn:03115537n,,vallenato-salsa,Vallenato-salsa is a style of salsa music associated with Colombia.,vallenato_salsa,YES
,bn:02255994n,,"urban_gospel, urban_contemporary_gospel, contemporary_gospel, black_gospel/version_2",Urban/contemporary gospel is a modern subgenre of gospel music.,gospel_contemporain,YES
,bn:16624636n,,"unitar, one_string_guitar","The one stringed guitar, also known as a Unitar is a somewhat less known version of the standard electric guitar.",guitare_à_une_corde,YES
,bn:03083586n,,"uk_bass, bass_music, post-dubstep","UK bass, also called bass music, is club music that emerged in the United Kingdom during the mid-2000s under the influence of diverse genres such as house, grime, dubstep, UK garage, R&B, and UK funky.",uk_bass,YES
,bn:03549292n,,twmpath,"Twmpath is a Welsh word literally meaning a hump or tump, once applied to the mound or village green upon which the musicians sat and played for the community to dance.",twmpath,YES
,bn:02323047n,,"twelve-inch_single, 12-inch, 12"", 12""_single, 12""_version, 12""_vinyl, 12-inch_single, 12""_maxi_single,  12_inch, twelve-inch_vinyl, 12-inch_vinyl, 12-inch_maxi_single, 12_inch_single, 12_inch_singles","The twelve-inch single is a type of vinyl gramophone record that has wider groove spacing and shorter playing time with a 'single' or a few related sound tracks on each surface, compared to LPs which have several songs on each side.",douze_pouces,YES
,bn:03628576n,,"turkish_music, turkish_style","Turkish music, in the sense described here, is not the music of Turkey, but rather a musical style that was occasionally used by the European composers of the Classical music era.",musique_turque,YES
,bn:14224228n,,tungehorn,"The tungehorn is a woodwind instrument used in traditional Norwegian music, which has a single-reed attached to a conical cow or goat horn.",tungehorn,YES
,bn:02471546n,,"tumbi, thumbi, toombi","The tumbi or toombi, also called a tumba or toomba, is a traditional musical instrument from the Punjab region of the northern Indian subcontinent.",thumbi,YES
,bn:03341043n,,"tuk_band, tuk_music","A tuk band is a kind of Barbadian musical ensemble, which plays tuk or rukatuk music.",tuk_band,YES
,bn:03341043n,,"tuk_band, tuk_music","A tuk band is a kind of Barbadian musical ensemble, which plays tuk or rukatuk music.",groupe_de_tuk,YES
,bn:02779818n,,trutruca,"The trutruka is a wind instrument, part of the trumpet family.",trutruca,YES
,bn:02779818n,,trutruca,"The trutruka is a wind instrument, part of the trumpet family.",trutruka,YES
,bn:02280488n,,"tropipop, tropi_pop, tropi-pop, Colombian_pop, trop-pop",Tropipop is a music genre that developed in Colombia in the late 1990s and early 2000s.,pop_colombienne,YES
,bn:02601167n,,trigono,The trigono is a kind of a Greek auxiliary percussion instrument with three angles.,trigonos,YES
,bn:02601167n,,trigono,The trigono is a kind of a Greek auxiliary percussion instrument with three angles.,trigono,YES
,bn:03542880n,,triccaballacca,"The triccaballacca is a percussion instrument used in Neapolitan folk music and, generally speaking, in folk music throughout much of southern Italy.",triccheballacche,YES
,bn:03542880n,,triccaballacca,"The triccaballacca is a percussion instrument used in Neapolitan folk music and, generally speaking, in folk music throughout much of southern Italy.",tricballàc,YES
,bn:03542880n,,triccaballacca,"The triccaballacca is a percussion instrument used in Neapolitan folk music and, generally speaking, in folk music throughout much of southern Italy.",triccaballacca,YES
,bn:02630689n,,travel_guitar,Travel guitars are small guitars with a full or nearly full scale-length.,guitarre_de_voyage,YES
,bn:03082114n,,"transformation, musical_transformation","In music, a transformation consists of any operation or process that may apply to a musical variable, or rhythm in composition, performance, or analysis.",transformation_musicale,YES
,bn:16088907n,,trance_blues,"Trance blues is a subgenre of blue music defined as blues music with an electronic component—examples could be loops, drum machines, or samples.",trance_blues,YES
,bn:14319636n,,"traditional_sub-saharan_african_harmony, african_traditional_music, traditional_african_harmony","Traditional sub-Saharan African harmony is a music theory of harmony in sub-Saharan Africa music based on the principles of homophonic parallelism, homophonic polyphony, counter melody and ostinato-variation.",musique_traditionnelle_sub_saharienne,YES
,bn:02208231n,,"traditional_nordic_dance_music, nordic_folk_dance_music, spelleman_music, pelimanni_music, speleman_music, spelman_music, spillemand_music, speleman, spillemand, spelleman, pelimanni",Traditional Nordic dance music is a type of traditional music or folk music that once was common in the mainland part of the Nordic countries — Scandinavia plus Finland.,musique_de_danse_nordique_traditionnelle,YES
,bn:14896419n,,traditional_music_in_kosovo,Traditional music in Kosovo is rich with rare and unique elements.,musique_tradiotionnelle_de_kosovo,YES
,bn:03290413n,,tour_accountant,A Tour Accountant is responsible for the financial operations of a large scale concert tour.,comptable_de_tournée,YES
,bn:02957714n,,tonkunst,"Tonkunst, literally ""The Art of Tone"", is an obsolete term in the German language applied for art music of the 19th century, and often used in music history and musical aesthetic representations.",tonkunst,YES
,bn:02455720n,,"tone_row, prime, twelve-tone_row, mirror_form, retrograde_equivalency, tune_row, pitch_aggregate, secondary_set, reihe, tone-row, total_chromaticism, total_chromatic, note_row, aggregate, weighted_aggregate, set-complex, p_number, array, tonveihe, set_complex, tone_rows, urzwölfklang, all-partition_array","In music, a tone row or note row, also series or set, is a non-repetitive ordering of a set of pitch-classes, typically of the twelve notes in musical set theory of the chromatic scale, though both larger and smaller sets are sometimes found.",rangée_de_ton,YES
,bn:02455720n,,"tone_row, prime, twelve-tone_row, mirror_form, retrograde_equivalency, tune_row, pitch_aggregate, secondary_set, reihe, tone-row, total_chromaticism, total_chromatic, note_row, aggregate, weighted_aggregate, set-complex, p_number, array, tonveihe, set_complex, tone_rows, urzwölfklang, all-partition_array","In music, a tone row or note row, also series or set, is a non-repetitive ordering of a set of pitch-classes, typically of the twelve notes in musical set theory of the chromatic scale, though both larger and smaller sets are sometimes found.",rangée_de_notes,YES
,bn:02606495n,,toka,Toka is a popular and easily available musical instrument used in Assamese folk Music.,toka,YES
,bn:03781266n,,toeshey,Toeshey is a genre of traditional Tibetan dance music closely related to Nangma.,toeshey,YES
,bn:03254157n,,"through-composed, durchkomponiert, through-composed_music, through-composition, through-composed_form, through_composition, additive_form, thru-composed, through_composed, see_throughout","In music theory of musical form, through-composed music is relatively continuous, non-sectional, or non-repetitive music.",composition_continue,YES
,bn:03487866n,,"theoretical_key, impossible_key, b-sharp_major, e-double-flat_major, b-sharp_minor, b_sharp, d-sharp_major, e-double-flat_minor, e-sharp_major, b-double-flat_minor, a-double-sharp_minor, b-double-flat_major, c-double-sharp_major, a-sharp_major, impossible_and_theoretical_keys, g-flat_minor, g-double-flat_major, d-double-flat_major, a-double-flat_minor, c-flat_minor, e_double_flat, b_double_flat, g-double-sharp_minor, c-double-sharp_minor, f-double-sharp_minor, d-double-sharp_minor, f_double_sharp, c_double_sharp, imaginary_minor, c-double-flat_major, f-flat_minor","In music theory, a theoretical key or impossible key is a key whose key signature has at least one double-flat or double-sharp.",tonalité_théorique,YES
,bn:02508672n,,"terpodion, uranion, melodion, melodion_friction_instrument",The terpodion or uranion is a keyboard instrument which produces sound using the same friction principle as the glass harmonica.,terpodion,YES
,bn:08375846n,,tenorino,Type of singing voice,tenorino,YES
,bn:16456773n,,"tenor_drum, tamburo_rullante, tenor_drums, rolltrommel, tenor_drummer, rührtrommel, quad_toms, wirbeltrommel, caisse_roulante",A tenor drum is a membranophone without a snare.,tambour_ténor,YES
,bn:13910097n,,temporal_dynamics_of_music_and_language,The temporal dynamics of music and language describes how the brain coordinates its different regions to process musical and vocal sounds.,dynamique_temporelle_de_la_musique_et_du_langage,YES
,bn:03279058n,,"technical_week, tech_week","Technical week is the week prior to the opening night of a play, musical or similar production in which all of the technical elements are present during rehearsal for the first time.",tech_week,YES
,bn:03279058n,,"technical_week, tech_week","Technical week is the week prior to the opening night of a play, musical or similar production in which all of the technical elements are present during rehearsal for the first time.",semaine_technique,YES
,bn:02438498n,,tati,"Tati is a form of folk song sung with a single stringed Naga traditional musical instrument known as Libuh, invented and used by the Chokri -Chakhesang people Naga people since time immemorial.",tati,YES
,bn:15577420n,,"tar_shehnai, tar_shehanai, tarshehnai","The tar shehnai, also spelled tarshenai or sometimes tar shehanai, is an esraj whose sound is amplified by a metal horn attached to its sound board.",tar_shehnai,YES
,bn:03456054n,,tape_trading,"Tape trading is an unofficial method of distribution of musical or video content through the postal system, which was prominent in the 1980s and 1990s.",commerce_de_bande,YES
,bn:02890982n,,tape_phase,"In music, a tape phase is a recorded composition using a tape loop or its electronic simulation to produce and vary sounds.",tape_phase,YES
,bn:02890982n,,tape_phase,"In music, a tape phase is a recorded composition using a tape loop or its electronic simulation to produce and vary sounds.",phase_de_bande,YES
,bn:02114729n,,"tape_loop, tape_looping, tape_loops, tapeloop","In music, tape loops are loops of magnetic tape used to create repetitive, rhythmic musical patterns or dense layers of sound when played on a tape recorder.",boucle_de_bande,YES
,bn:02114729n,,"tape_loop, tape_looping, tape_loops, tapeloop","In music, tape loops are loops of magnetic tape used to create repetitive, rhythmic musical patterns or dense layers of sound when played on a tape recorder.",bande_en_boucle,YES
,bn:03218374n,,tap_guitar,Tap guitar is a class of guitar that is played primarily by tapping on the strings.,tap_guitar,YES
,bn:03218374n,,tap_guitar,Tap guitar is a class of guitar that is played primarily by tapping on the strings.,guitare_à_claquettes,YES
,bn:02114976n,,tan-tan,A tan-tan is a cylindrical hand drum from Brazil that is used in small samba and pagode ensembles.,tan_tan,YES
,bn:02114976n,,tan-tan,A tan-tan is a cylindrical hand drum from Brazil that is used in small samba and pagode ensembles.,tan-tan,YES
,bn:02114976n,,tan-tan,A tan-tan is a cylindrical hand drum from Brazil that is used in small samba and pagode ensembles.,tantan,YES
,bn:15275458n,,tanbou,A tanbou is the national musical instrument and type of barrel drum from Haiti.,tanbou,YES
,bn:15751742n,,tambu,"Tambu is a drum, music genre and dance form, found on Aruba, Bonaire and Curaçao, and is a major part of the Dutch Antillean music.",tambu,YES
,bn:14227466n,,"taille, taille_de_hautbois, alto_oboe, tenor_oboe","The taille, also called the taille de hautbois or the alto oboe, was a Baroque tenor oboe pitched in F. It had a straight body, an open bell, and two keys.",taille,YES
,bn:14227466n,,"taille, taille_de_hautbois, alto_oboe, tenor_oboe","The taille, also called the taille de hautbois or the alto oboe, was a Baroque tenor oboe pitched in F. It had a straight body, an open bell, and two keys.",taille_de_hautbois,YES
,bn:02606525n,,taal,"The taal, manjira, jalra, or gini is a pair of clash cymbals, originating in the Indian subcontinent, which make high-pitched percussion sounds.",ghungrû ou kanjhyoon,YES
,bn:02334170n,,"systems_music, system_music","Systems music is music with sound continua which evolve gradually, often over very long periods of time.",systems_music,YES
,bn:02507891n,,sympitar,A Sympitar is a modern form of guitar combining functional aspects of the guitar and the Indian sitar.,sympitar,YES
,bn:02292913n,,symphonic_rock,Progressive rock subgenre,classical_rock,YES
,bn:02815783n,,"sympathy, sympathy_as_music_term","Sympathy is a short piece of instrumental, music, a type of bagatelle, that at the same time is a homage, a requiem for a special person.",sympathie,YES
,bn:02439299n,,"sundari, sundri",The sundari or sundri is a double reed wind instrument.,sundari,YES
,bn:03225314n,,"sub-saharan_african_music_traditions, east_african_music, music_of_sub-saharan_africa, list_of_sub-saharan_african_folk_music_traditions, mangwilo, list_of_sub-saharan_african_music_traditions, sub-saharan_music, sub-saharan_african_music","In many parts of sub-Saharan Africa, the use of music is not limited to entertainment: it serves a purpose to the local community and helps in the conduct of daily routines.",traditions_musicales_africaines_sub-sahariennes,YES
,bn:17258395n,,"stronda_music, stronda","Stronda is a subgenre of Brazilian hip hop music and a cross-genre that has elements of hip hop, funk, pop, surf music and rock that started in 2004 specifically in Rio de Janeiro with the group Prexeca Bangers Making music counting your day-to-day, a different kind of music, a ""hip hop porn"" in a short time it was heard by many young people, but have always been censored by the press.",stronda,YES
,bn:02172719n,,string_piano,"String piano is a term coined by American composer-theorist Henry Cowell to collectively describe those pianistic extended techniques in which sound is produced by direct manipulation of the strings, instead of or in addition to striking the piano's keys.",piano_à_cordes,YES
,bn:03780067n,,"string_harmonic, guitar_harmonic, artificial_harmonics, tap_harmonics, guitar_harmonics, tapped_harmonic, ghost_harmonic, pinched_harmonic, artificial_harmonic, tap_harmonic, artifical_harmonic, false_harmonic, harp_harmonic, pinch_harmonics, string_harmonics",Playing a string harmonic is a string instrument technique that uses the nodes of natural harmonics of a musical string to isolate overtones.,harmonique_à_cordes,YES
,bn:02287089n,,string_band,A string band is an old-time music or jazz ensemble made up mainly or solely of string instruments.,orchestre_d'instruments_à_cordes,YES
,bn:02287089n,,string_band,A string band is an old-time music or jazz ensemble made up mainly or solely of string instruments.,string_band,YES
,bn:03245008n,,"straight-ahead_jazz, straightahead_jazz",Straight-ahead jazz refers to jazz music that eschews the rock music influences that began to appear in jazz during the late 1960s.,jazz_straight-ahead,YES
,bn:17331094n,,"stem, audio_stem","In audio production, a stem is a discrete or grouped collection of audio sources mixed together, usually by one person, to be dealt with downstream as one unit.",stem,YES
,bn:02438939n,,"stealth_disco, stealthdisco",Stealth disco refers to the act of being videotaped dancing or rocking out behind or near someone who is doing something serious and does not notice.,Stealth_disco,YES
,bn:02438939n,,"stealth_disco, stealthdisco",Stealth disco refers to the act of being videotaped dancing or rocking out behind or near someone who is doing something serious and does not notice.,discothèque_furtive,YES
,bn:03062504n,,"stan, stan_fan, the_nekci_menij_show","A stan is an avid fan and supporter of a celebrity, franchise, film, or group, often a rock/pop musician.",stan_fan,YES
,bn:03095106n,,"stage_diving, stage-dive, stagedive, stagediving, stage-diving","Stage diving is the act of leaping from a concert stage onto the crowd below, which occasionally causes serious injuries.",plongée_de_la_scène,YES
,bn:02699835n,,"source_music, source_score, diegetic_music, diegetic_score","Source music refers to music in a drama that is part of the fictional setting and so, presumably, is heard by the characters.",source_music,YES
,bn:02496183n,,soundwalk,A soundwalk is a walk with a focus on listening to the environment.,soundwalk,YES
,bn:14106013n,,"soundmap, sound_map",Sound maps are digital geographical maps that put emphasis on the sonic representation of a specific location.,carte_sonore,YES
,bn:02758468n,,"sound_culture, sound_studies","Sound studies is an interdisciplinary field that to date has focused largely on the emergence of the concept of ""sound"" in Western modernity, with an emphasis on the development of sound reproduction technologies.",études_sonores,YES
,bn:03248346n,,sound_clash,A sound clash is a musical competition where crew members from opposing sound systems pit their skills against each other.,sound_clash,YES
,bn:02416386n,,"sound_and_music_computing, music_computing, sound_computing",Sound and music computing is a research field that studies the whole sound and music communication chain from a multidisciplinary point of view.,sound_and_music_computing,YES
,bn:02416386n,,"sound_and_music_computing, music_computing, sound_computing",Sound and music computing is a research field that studies the whole sound and music communication chain from a multidisciplinary point of view.,informatique_sonore_et_musicale,YES
,bn:14131404n,,"sotto_voce, soto_voce","In music, sotto voce is a dramatic lowering of the vocal or instrumental volume — not necessarily pianissimo, but a definitely hushed tonal quality.",sotto_voce,YES
,bn:14131404n,,"sotto_voce, soto_voce","In music, sotto voce is a dramatic lowering of the vocal or instrumental volume — not necessarily pianissimo, but a definitely hushed tonal quality.",sottovoce,YES
,bn:03144372n,,"sopila, sopele","The sopile is an ancient traditional woodwind instrument of Croatia, similar to the oboe or shawm.",sopila,YES
,bn:03252411n,,"sonic_artifact, audible_side_effect, audible_artifact, surface_noise, audible_surface_noise, audio_artifact, listening_artifact, record_surface_noise, sound_artifact, vinyl_surface_noise, recording_surface_noise","In sound and music production, sonic artifact, or simply artifact, refers to sonic material that is accidental or unwanted, resulting from the editing or manipulation of a sound.",artefact_sonore,YES
,bn:03736371n,,"song_poem, songpoem",Song poems are songs with lyrics by usually non-professional writers that have been set to music by commercial companies for a fee.,poème_chanté,YES
,bn:03556952n,,"song_control_system, song_system","A song system, also known as a song control system, is a series of discrete brain nuclei involved in the production and learning of song in songbirds.",système_de_chant,YES
,bn:03443987n,,"sonata_rondo_form, sonata_rondo, sonata-rondo, sonata-rondo_form",Sonata rondo form is a musical form often used during the Classical music era.,sonata_rondo,YES
,bn:03854737n,,"son_cubano, son, cuban_son, son_music, sonero",Son cubano is a genre of music and dance that originated in the highlands of eastern Cuba during the late 19th century.,son_cubano,YES
,bn:16535928n,,son_calentano,"The son calentano is an instrumental form of music from the Tierra Caliente region, Mexico.",son_calentano,YES
,bn:02950695n,,"solita_forma, multipartite_form, double_aria","In 19th-century Italian opera, la solita forma is the formal design of scenes found during the bel canto era of Rossini, Bellini, Donizetti up to the late operas of Verdi.",solita_forma,YES
,bn:03243042n,,so_what_chord,"In jazz harmony, a So What chord is a particular 5-note chord voicing.",accord_so_what,YES
,bn:14649665n,,"slutdrop, slut-drop, slut_drop, slutdropping",Slutdrop is a dance move.,slutdrop,YES
,bn:15957025n,,"slow_movement, slow_movement_form, sonata_slow_movement, slow_movement_in_sonata, slow_movement_sonata, slow_movements, slow_movement_in_music, slow_movement_music",A slow movement is a form in a multi-movement musical piece.,slow_mouvement,YES
,bn:15957025n,,"slow_movement, slow_movement_form, sonata_slow_movement, slow_movement_in_sonata, slow_movement_sonata, slow_movements, slow_movement_in_music, slow_movement_music",A slow movement is a form in a multi-movement musical piece.,mouvement_lent,YES
,bn:14751981n,,slave_contract,"A slave contract refers to an unfair, long-term contract between Korean idols and their management agencies.",slave_contract,YES
,bn:02966559n,,"sixteen-bar_blues, sixteen_bar_blues, 16-bar_blues, 16_bar, 16_bar_blues",The sixteen-bar blues can be a variation on the standard twelve-bar blues or on the less common eight-bar blues.,blues_à_seize_mesures,YES
,bn:03609505n,,"simultaneity, simultaneous, simultaneity_succession, pitch_simultaneity","In music, a simultaneity is more than one complete musical texture occurring at the same time, rather than in succession.",simultanéité,YES
,bn:16045729n,,simplified_music_notation,Simplified music notation is an alternative form of music notation designed to make sight-reading easier.,notation_de_musique_simplifiée,YES
,bn:16390049n,,"similarity_relation, pitch-class_similarity, similarity, maximal_similarity, minimal_similarity","In music, a similarity relation or pitch-class similarity is a comparison between sets of the same cardinality, based upon shared pitch class and/or interval class content.",relation_de_similarité,YES
,bn:03843068n,,"silent_guitar, skeleton_guitar, silent_guitars",A silent guitar is a type of guitar with a solid or chambered body that converts the vibration of the strings into electric current using a piezoelectric pickup.,guitare_silencieuse,YES
,bn:03843068n,,"silent_guitar, skeleton_guitar, silent_guitars",A silent guitar is a type of guitar with a solid or chambered body that converts the vibration of the strings into electric current using a piezoelectric pickup.,silent_guitar,YES
,bn:02352857n,,"sigah, segah",Segah is the name of a Dastgah in Persian and related systems of music.,segah,YES
,bn:02352857n,,"sigah, segah",Segah is the name of a Dastgah in Persian and related systems of music.,sigah,YES
,bn:02176688n,,"sicilian_octave, ottava_siciliana, strambotto","The Sicilian octave is a verse form consisting of eight lines of eleven syllables each, called a hendecasyllable.",octave_sicilienne,YES
,bn:02176688n,,"sicilian_octave, ottava_siciliana, strambotto","The Sicilian octave is a verse form consisting of eight lines of eleven syllables each, called a hendecasyllable.",strambotto,YES
,bn:17152714n,,"shimauta, shima_uta, shima-uta","Shima-uta is a genre of songs originating from the Amami Islands, Kagoshima Prefecture of southwestern Japan.",shimauta,YES
,bn:17152714n,,"shimauta, shima_uta, shima-uta","Shima-uta is a genre of songs originating from the Amami Islands, Kagoshima Prefecture of southwestern Japan.",shima-uta,YES
,bn:02621385n,,"shawty, shorty","Shawty, shorty, or shortie is an American slang used as a term of endearment for an attractive woman or a girlfriend, that was particularly popular in hip hop from the 2000s.",shawty_shorty,YES
,bn:03443866n,,"sensitive_style, empfindsamer_stil","Empfinsamer Stil or sentimental style is a style of musical composition and poetry developed in 18th-century Germany, intended to express ""true and natural"" feelings, and featuring sudden contrasts of mood.",empfindsamer_stil,YES
,bn:03443866n,,"sensitive_style, empfindsamer_stil","Empfinsamer Stil or sentimental style is a style of musical composition and poetry developed in 18th-century Germany, intended to express ""true and natural"" feelings, and featuring sudden contrasts of mood.",style_empfindsamer,YES
,bn:02500681n,,send_tape_echo_echo_delay,Send tape echo echo delay is a technique used in magnetic tape sound recording to apply a delay effect using tape loops and echo chambers.,send_tape_echo_echo_delay,YES
,bn:02500681n,,send_tape_echo_echo_delay,Send tape echo echo delay is a technique used in magnetic tape sound recording to apply a delay effect using tape loops and echo chambers.,steed,YES
,bn:02490196n,,"seguidilla, seguedille, sequidilla, sigadillas, seguidillas, séguedille",The seguidilla is an old Castilian folksong and dance form in quick triple time for two people with many regional variations.,séguedille,YES
,bn:02490196n,,"seguidilla, seguedille, sequidilla, sigadillas, seguidillas, séguedille",The seguidilla is an old Castilian folksong and dance form in quick triple time for two people with many regional variations.,séquidille,YES
,bn:02237428n,,"se, se-zither, sắt",The se is an ancient plucked zither of Chinese origin.,se,YES
,bn:15368638n,,"scottish_baroque_music, classical_music_in_scotland, scottish_baroque","Classical music in Scotland is all art music in the Western European classical tradition, between its introduction in the eighteenth century until the present day.",musique_baroque_écossaise,YES
,bn:03173105n,,"scorewriter, music_notation_processor, music_notation_software, music_notation_program, music_notation_computer, computer_music_notation, computer_score, score_editor, notation_software, computer_music_notation_program, computer_sheet_music, computer_score_program","A scorewriter, or music notation program is software used with a computer for creating, editing and printing sheet music.",logiciel_d'édition_de_partitions_musicales,YES
,bn:15508892n,,science_fiction_theatre,"Science fiction theatre includes live dramatic works, but generally not cinema or television programmes.",théatre_de_science_fiction,YES
,bn:02617855n,,"school_campus_song, campus_folk_song, taiwanese_folk_rock, campus_folk_rock, taiwanese_campus_folk_songs, taiwan_campus_folk_song, taiwanese_campus_folk_song","Taiwan campus folk song, campus folk song, or campus folk rock is a genre of Taiwanese Music with its roots as student songs in the campuses of Taiwanese universities during the 1970s.",chanson_folklorique_du_campus_de_taiwan,YES
,bn:02617855n,,"school_campus_song, campus_folk_song, taiwanese_folk_rock, campus_folk_rock, taiwanese_campus_folk_songs, taiwan_campus_folk_song, taiwanese_campus_folk_song","Taiwan campus folk song, campus folk song, or campus folk rock is a genre of Taiwanese Music with its roots as student songs in the campuses of Taiwanese universities during the 1970s.",Chanson_folklorique_du_campus,YES
,bn:03302721n,,"saxonette, clariphon, claribel","A saxonette is a soprano clarinet in C, A, or B♭ that has both a curved barrel and an upturned bell, both usually made of metal.",saxonette,YES
,bn:03714646n,,sato,"The Sato is a bowed tanbur, or long-necked lute, played by performers of Central Asian classical and folk music, mainly in Uzbekistan and Tajikistan.",sato,YES
,bn:03049822n,,"sasaeng_fan, sasaeng","In Asian and specifically South Korean culture, a sasaeng, or sasaeng fan, is an obsessive fan who stalks, or engages in other behaviour constituting an invasion of the privacy of a Korean idol or other public figure.",sasaeng_fan,YES
,bn:03049822n,,"sasaeng_fan, sasaeng","In Asian and specifically South Korean culture, a sasaeng, or sasaeng fan, is an obsessive fan who stalks, or engages in other behaviour constituting an invasion of the privacy of a Korean idol or other public figure.",fan_de_sasaeng,YES
,bn:03049822n,,"sasaeng_fan, sasaeng","In Asian and specifically South Korean culture, a sasaeng, or sasaeng fan, is an obsessive fan who stalks, or engages in other behaviour constituting an invasion of the privacy of a Korean idol or other public figure.",sasaeng,YES
,bn:02642114n,,sarva,Sarva is a musical genre found in the Bushehr region of Iran.,sarva,YES
,bn:02859410n,,sapp,"Sapp, also spelled as Sap or Supp is a musical instrument native to Punjab.",sapp,YES
